3110,2048
1823,582
118,34
2208,935
630,630
321,792
796,962
2276,1143
2479,694
190,61
1092,3903
2143,845
56,1040
57,55
529,524
56,339
56,2074
56,711
529,619
2276,587
56,2274
56,1879
297,1395
56,3
56,291
2785,1042
1702,2932
56,529
3765,1935
130,3950
934,1005
1242,1874
250,3
1845,1842
385,64
3471,3471
3377,1547
1533,1884
1033,2263
1799,1273
2462,3097
1242,3
1022,3066
3581,746
139,1044
56,273
250,2292
2570,3724
933,338
250,253
610,2498
1953,847
4064,3358
2280,1019
1070,2125
250,2498
3446,2445
364,796
2859,933
244,389
2243,575
2580,2828
1034,1061
55,2828
56,5
3811,3202
3596,488
56,488
1242,491
174,2114
846,3095
397,848
181,2729
2223,2831
3684,3685
250,159
1544,1544
56,430
56,269
56,732
56,2626
1761,1016
2695,2748
390,2969
670,3135
2838,2091
253,2694
727,1678
1678,633
646,2273
81,2840
56,132
2284,821
709,2810
4144,3983
2797,131
2038,3303
651,969
2584,827
3849,945
1734,1017
2838,3445
70,2326
2085,670
157,2849
2698,2797
1161,1162
117,3075
2248,941
546,800
3745,137
3215,492
81,59
717,969
1351,2058
397,155
2584,1219
1629,678
4076,859
193,1238
193,196
1588,2502
859,253
196,1088
2282,1122
1088,196
1639,297
64,1823
1242,1975
193,872
566,2785
2339,2187
2804,3947
3184,444
933,1289
3497,3495
727,717
1073,548
2284,1464
157,530
467,467
1044,936
3272,3
670,2748
1476,1207
2215,839
911,1255
3078,3600
628,1168
630,1760
150,1762
3801,493
1639,3111
1443,3361
250,608
2584,2130
1492,1492
3446,3810
56,443
56,2343
57,233
1848,2566
250,1004
2706,1150
71,2537
2764,1193
56,1013
1181,2049
1181,2053
1181,1449
1181,1450
1435,483
933,1118
933,253
253,674
2286,1282
250,934
250,2957
2295,4245
4036,4529
2371,3
104,4171
989,1727
3807,3540
2168,989
70,711
2075,1090
989,1727
587,989
56,94
2073,2444
250,1134
57,235
933,2119
933,159
250,253
250,1584
933,1584
304,1657
1400,2950
1053,2326
2902,4417
2902,2307
2694,4356
2723,1122
4223,1612
250,1555
694,3
57,2444
1106,977
250,1582
4368,1305
3983,2685
153,1128
3719,1812
1014,1227
1328,761
3599,4358
973,2057
64,537
2133,240
397,371
1325,413
2652,4104
2280,3
56,4657
232,2
4661,3547
388,449
1242,1471
2571,253
250,1289
250,368
250,2710
2243,222
59,344
2337,741
2710,824
91,3081
244,2297
1242,1998
81,1167
59,217
529,4415
2479,1893
2608,4363
4363,46
952,251
1120,3
155,1387
240,3
1039,1559
157,375
157,681
2286,1737
140,276
1184,1583
157,240
240,101
176,78
250,1556
56,3
587,3616
59,2627
2276,2293
763,3543
1560,2815
2278,2276
3018,1096
717,1002
2454,1762
719,1182
1357,3134
329,4340
157,2763
820,132
2073,1570
2085,2748
110,4379
64,3097
115,2066
784,367
262,1042
4034,4034
3097,4046
529,151
251,3242
253,818
56,1248
2276,2729
1723,170
59,2003
151,869
52,1273
56,2039
56,345
56,57
944,2469
1326,2867
2326,2326
2201,1017
2105,3
104,1040
57,749
3699,932
3226,3358
3079,2508
548,2309
2551,2550
1544,3
1443,3673
2551,2551
459,1346
819,589
819,2385
1346,822
819,820
459,2569
459,822
459,820
515,3109
3352,2561
1112,1395
3129,2580
3765,1985
1972,1975
1242,491
419,1050
4486,4487
3328,2108
1533,1935
1533,2270
1533,3715
3526,2827
46,3146
506,273
2263,3582
1518,612
641,2511
1516,1389
1103,1103
1822,1676
4362,1686
188,3509
56,2274
2216,1542
1443,1193
2284,1664
250,3814
2201,5
580,4484
1693,3239
56,222
329,309
55,56
329,166
55,529
57,81
56,57
56,57
81,783
56,57
57,3
529,329
56,2137
56,57
329,319
56,57
81,5
56,81
56,3
56,5
329,252
56,80
56,57
56,80
56,329
56,57
55,818
56,529
1451,2989
687,2007
548,2537
1044,2459
3475,3478
2653,1885
1880,1219
397,1959
981,1238
3660,806
3842,666
587,166
2168,587
1685,587
2216,2716
587,735
587,647
2216,2210
2290,2210
1685,2716
2216,2216
1685,1848
1685,101
587,2725
2168,2638
2216,2216
56,587
1365,2123
515,2978
515,1401
3534,515
1492,3109
2216,2216
280,2759
78,1435
2479,1893
973,1127
57,553
357,5
1106,696
4327,3
1762,1958
4055,1976
250,2113
1239,2280
250,1121
250,2113
253,3695
250,57
250,253
250,947
250,1826
250,254
250,2496
250,93
250,253
1184,1182
250,1305
250,1289
250,1120
56,253
250,267
250,340
2243,441
56,2243
250,1537
157,397
250,2343
250,253
250,2665
250,4294
250,175
250,74
2243,2754
250,187
250,755
250,2210
250,253
157,517
720,3783
2912,182
181,2729
2278,2293
3716,2270
2551,3766
1543,1543
567,254
2479,46
161,1041
2758,1697
952,58
157,414
3039,3846
1100,3846
56,254
251,1677
820,251
251,893
1677,1034
1814,1043
1814,352
1288,2462
1239,3815
66,251
2280,100
66,1135
3364,633
157,1135
56,2616
38,5
40,38
24,5
25,6
25,18
18,7
8,12
26,12
12,28
24,28
25,11
5,5
5,14
26,23
15,22
678,2118
157,678
18,4
18,23
18,12
17,39
24,18
24,7
2373,3
1077,1243
938,1120
397,63
745,725
1039,778
28,30
28,26
1588,2034
56,5
1338,1182
711,1901
2924,1044
952,1044
952,1677
64,1239
952,1677
1239,3815
1239,3815
952,1845
952,3
4533,4659
922,922
922,1564
2940,1617
1357,1357
3210,1617
4479,4055
4055,4544
796,4386
4055,135
1559,371
1161,763
10,18
10,11
15,32
3115,344
157,3
56,4564
304,695
1371,3115
1236,1606
1131,750
57,252
1184,151
2284,2797
157,1182
2173,2298
2469,3353
2403,117
153,252
56,473
2215,2722
56,1161
1239,3815
1239,3815
1239,3815
1143,468
2276,2638
2723,2276
1143,2276
2278,2276
2276,1146
3477,3554
2293,1143
57,517
2293,2249
3361,414
1443,3361
1443,3361
3361,1798
2216,2719
1564,1564
2073,58
2168,2210
952,1677
1814,1919
3342,2389
952,1524
2105,2372
952,103
952,1814
66,672
2581,84
2173,2248
319,238
1646,1511
77,1483
3903,2413
578,4245
1938,1935
1734,534
3875,2561
3547,2944
272,2643
1206,1211
2895,3
502,4
2282,978
2282,629
1950,3523
2151,3
56,529
56,80
56,933
56,529
56,529
56,529
56,80
56,80
56,529
56,5
57,80
56,55
56,254
55,57
529,3
56,529
56,80
56,529
56,57
529,1172
529,766
56,529
59,3
529,424
56,1211
57,619
56,529
56,57
56,3
56,529
55,5
56,80
56,80
57,55
56,143
56,134
56,529
56,387
3797,419
56,614
467,2290
3362,1560
231,1711
324,3724
115,820
1924,1542
3079,3
2056,3
3602,2173
3478,3190
3875,2665
2653,2654
157,3221
1262,6
2584,1182
459,2385
153,274
856,868
670,3
113,1666
231,2441
3478,661
182,122
4104,4104
4484,3
3182,607
3182,2113
924,2125
3798,934
56,1144
57,166
3182,632
934,253
1184,435
1602,3
1449,1448
2053,1703
3602,2053
2053,1610
57,1282
56,89
151,2310
2911,4168
57,735
3478,934
508,3
151,311
1103,1516
360,547
360,2168
360,1156
56,2363
717,70
565,254
4209,3669
3334,868
2576,547
2085,2846
468,3
1408,493
2284,1408
2846,2797
2085,2698
1954,2698
2085,2846
2846,217
2846,3
1415,2030
2030,2800
2653,2654
81,781
57,3
459,145
459,820
459,799
820,1346
3424,3425
459,1344
459,736
459,1346
459,796
459,822
459,459
3875,151
143,1255
1473,409
57,1060
360,3
188,1056
922,1093
1242,3
1915,2408
4707,1618
4707,3836
2286,338
1039,539
572,91
1560,1243
1039,1632
56,3472
3446,4359
1524,2280
157,2724
155,584
1242,1435
2557,2754
3061,3
881,2146
2601,2
2733,2638
2168,2210
468,1188
1619,9
1351,2058
2677,2695
1255,196
100,539
104,230
1677,4250
4077,3
56,1905
55,1905
4362,1922
2085,1049
56,3
3342,1049
479,2766
3928,4153
1415,3
1242,71
624,2624
1285,1191
57,2
3187,179
2269,1869
2441,880
1244,3
1044,25
1814,1043
1591,2484
1685,2210
548,1236
670,3404
2085,1954
3875,1973
4712,4016
1622,1
1717,793
2073,3071
1872,1799
784,784
2350,3014
1242,1335
2185,2049
2290,2638
2372,3
2173,954
6,22
56,2312
3367,3368
825,45
115,2023
4490,3
2516,231
1103,1103
307,3182
56,1178
56,94
548,1709
2580,2793
153,3903
88,2557
419,217
3606,232
57,1395
1954,1416
4707,3
56,81
821,2286
2216,2219
1629,1703
3133,2462
1074,573
2929,694
1677,1681
3716,4369
26,23
2085,274
56,973
56,219
1365,1100
1343,117
15,26
1544,1543
57,619
59,2310
2733,3345
1326,5
1629,2185
153,1162
59,196
954,311
2912,3928
56,57
56,57
56,57
56,57
57,1336
56,57
56,57
56,243
56,57
56,3
56,57
57,2638
57,2210
56,57
56,57
3724,3856
4064,3
1516,4033
153,909
2216,2
141,1048
56,343
2551,3149
2085,3
56,1942
319,56
2049,2671
1812,2878
2216,2215
615,2298
2551,3
2201,4118
2058,1344
1722,1198
1516,2360
937,1020
544,781
2215,2216
11,3625
3424,3425
