1947,2183
1572,2171
2937,433
298,1666
367,251
323,323
1262,2008
961,970
132,989
26,39
1546,1758
1546,1191
1546,1072
1194,803
1083,50
1000,128
2579,1925
564,564
1190,1191
2162,2192
194,2192
1491,2721
1071,1290
1770,3336
336,585
956,1071
1934,289
1549,1541
271,235
451,1625
1194,803
1095,1094
2562,965
140,1301
572,614
1000,874
176,42
325,42
271,3
176,2416
134,371
133,223
171,322
81,129
58,57
132,181
63,605
77,705
69,1239
406,288
566,181
566,1158
323,1784
341,1273
443,1238
370,571
571,483
165,232
63,899
63,1675
141,2853
63,834
63,43
63,1041
63,3
1289,3
3388,115
656,359
1652,1369
1181,1255
1194,572
1194,1812
1194,803
1181,3
1181,1255
1611,318
297,1588
1704,147
3390,1332
7,2848
551,829
171,81
294,295
294,296
294,2270
3033,1289
165,2343
1741,2915
388,2885
2885,125
104,399
267,322
488,353
53,57
346,2565
1652,1975
733,2849
1191,786
1181,103
1509,1507
520,713
133,950
302,551
2800,1032
2294,463
1509,1507
1355,824
817,817
2253,2689
271,371
803,312
803,1556
1289,1828
1652,1369
1662,999
1778,1802
3376,838
535,1725
2008,1262
572,991
196,661
142,580
196,1437
371,2197
2315,1196
566,1191
1194,3
1129,2439
1436,1436
406,1151
1194,1194
1181,803
572,721
901,1947
1509,1509
1509,1509
1509,1509
1509,1509
1509,1508
1509,1505
451,1235
1251,3
803,1181
371,323
2636,2439
2732,1055
271,714
271,371
3192,2206
1741,461
1740,1668
319,1625
423,548
904,1328
2902,3214
2785,327
123,541
327,541
125,562
123,3
562,541
327,657
125,2785
341,1451
811,590
26,284
26,737
108,2529
2636,1576
1355,1773
1034,1439
1679,349
1466,2381
1813,2511
3446,3445
1122,567
628,1376
1557,2001
1093,679
328,1003
1444,1443
1377,133
2521,1732
2010,99
883,576
2636,1196
1133,1549
297,2800
297,1072
297,1131
2292,85
325,327
1503,1505
3091,371
223,223
119,2824
1512,1504
370,2842
718,736
1119,505
370,1576
1511,1669
1973,1235
749,757
1153,194
242,451
944,2349
141,402
2536,512
1181,67
1181,67
39,886
323,323
938,1284
133,42
2827,1369
1541,3434
454,54
130,1409
130,551
679,354
2908,3089
2971,2489
271,564
1530,877
597,2562
451,56
1439,83
2511,1813
905,679
650,464
132,179
1557,476
2562,157
227,2096
449,1242
269,2031
644,2547
1102,171
568,2642
1181,615
1102,77
905,1094
2511,487
463,490
1652,47
327,1189
77,2569
803,572
1812,17
1812,1239
323,323
1181,1218
2759,2757
2740,2059
469,328
2097,21
1894,5
1194,803
2523,1938
366,496
271,2029
2422,2422
1194,614
961,2315
376,2048
3166,2890
1385,1385
1813,904
1571,476
2237,2295
2239,2239
2295,2277
2277,881
454,60
454,493
766,1250
803,895
803,470
1557,288
885,3168
1521,1521
1506,1506
1503,3
1506,1506
1503,3
1503,3
1504,1505
2967,451
1129,2636
2636,1129
1602,2636
2636,1602
2636,3
3464,2636
2636,1598
3490,3287
3490,3287
446,3
1193,171
1181,1110
572,1218
336,1904
2415,2202
1652,1346
336,1698
1446,1604
1932,1332
569,2856
1541,2231
2915,1624
1194,934
535,180
572,1306
1194,614
803,596
604,2309
956,886
961,645
1741,555
1744,180
1741,1742
1744,3494
1741,1744
468,828
2915,461
2915,1221
1132,1301
346,1846
817,816
1652,464
2902,3214
1506,1506
346,943
555,659
1741,828
2215,94
589,1439
78,151
1503,3
1503,3
1503,3
1503,3
1503,3
1503,3
1503,3
1503,3
1503,3
1504,3
1503,3
1503,3
1503,3
1503,3
803,572
3376,1525
1128,1847
1181,614
1194,572
803,572
1194,3
1194,614
1194,572
1181,572
572,721
1194,2311
1194,3
1181,798
1194,614
1181,803
572,1265
1181,798
1194,614
572,614
1181,402
803,572
1181,798
1181,798
1181,588
1652,293
2939,844
1194,1265
141,798
1947,78
1332,1369
78,690
406,78
406,230
1973,220
1670,230
341,1360
1330,2097
817,2795
3437,1897
1741,1602
1506,1505
1506,951
463,1596
1194,436
2417,880
1832,1966
83,580
1541,56
3506,2760
3028,1624
1692,2993
74,1239
589,589
1194,934
1437,580
1034,1439
1741,1745
1194,3
271,3
569,366
1194,803
1428,2941
346,366
