1489,800
317,1558
903,421
1057,14
974,1430
1867,1836
1679,1374
1433,1242
1312,1319
960,958
1315,1391
1542,1224
1446,1446
2128,685
654,525
1351,1054
957,1763
2131,2129
1974,2131
957,1761
957,1488
2131,1974
957,1488
957,1488
963,963
180,730
1974,1217
1111,1691
963,963
960,960
960,960
960,960
960,960
1763,2115
1761,1761
963,963
963,963
55,535
907,1155
1809,1175
1175,864
1111,1940
254,1555
411,562
265,1295
1776,1223
481,1780
1436,466
1491,1433
1430,978
112,1154
549,1665
487,1818
1591,1592
369,892
1669,1792
361,880
2099,2151
1230,226
759,1161
135,125
359,1590
532,1111
832,1676
359,1691
1111,1697
1111,359
532,1441
359,1691
939,178
939,1441
359,178
178,939
549,1792
359,1590
359,1590
865,985
1036,1803
23,397
697,981
88,483
1658,1433
1438,874
1034,1925
1382,1196
874,145
874,1272
488,872
1643,1456
373,373
135,450
369,386
369,220
13,377
963,963
963,963
2168,958
1916,1857
222,87
658,268
493,493
23,902
532,1699
229,1699
1244,264
994,1244
223,23
205,993
222,3
16,239
20,129
613,5
1353,236
23,225
183,1488
307,328
1299,317
1661,452
453,6
183,1250
268,589
1130,1244
1054,1618
1683,1441
963,1430
334,1481
359,1429
93,995
135,403
1553,6
1539,225
2111,759
613,978
1139,3
1675,1667
1658,666
1430,865
481,470
1658,1290
180,179
180,685
1683,1004
1532,1989
2191,2192
1920,2209
56,677
1300,639
511,1088
1703,239
848,848
978,1264
328,226
23,232
233,23
273,639
325,232
481,1223
1456,470
1423,3
1576,1671
2094,1434
525,138
23,124
376,388
1479,1541
2049,2220
1207,1207
183,1439
1581,1581
306,593
1809,167
226,1136
487,2228
2002,3
1308,1309
2002,1308
549,1491
53,1199
411,947
274,205
369,671
274,267
368,246
857,223
1117,1298
1963,1836
23,296
180,526
1446,1446
549,1792
549,487
499,3
997,3
326,1136
538,927
23,563
1110,1664
549,1792
273,49
2027,1264
2191,1532
809,1841
532,923
1199,3
1989,3
258,24
1675,1593
1675,791
960,959
1761,958
963,958
960,1761
963,594
1120,3
318,221
1342,1489
1920,1120
1112,1444
1963,1989
359,1691
939,1691
487,487
832,1157
1836,655
180,1223
1444,1341
1809,179
963,1430
1691,1590
1792,179
180,183
1691,1491
549,1792
963,1491
1491,1433
487,1836
1112,1836
183,1760
790,1670
359,179
359,1438
963,179
180,183
1262,1094
1691,179
772,927
1112,1444
803,1101
1094,941
1302,1486
334,1343
1988,1920
481,545
303,770
836,836
1521,805
274,437
368,246
2000,1385
1315,1315
1037,1529
1431,1924
1832,87
23,78
226,296
328,687
26,376
549,1792
933,937
1310,1865
2163,1310
2163,2230
1906,1864
1580,1766
481,1906
1110,1110
499,386
654,1760
70,840
1430,1347
549,1669
963,963
538,1216
963,963
335,158
653,156
63,324
611,99
1084,497
81,541
359,1691
1430,183
585,196
1157,1175
1438,632
1157,1341
1809,1157
359,791
1809,1101
1822,1583
816,453
229,5
1284,685
857,292
857,223
1494,1240
1460,725
832,1341
1689,1447
359,1590
1456,1134
666,162
1262,379
453,2196
1230,661
1230,285
1591,667
453,3
1230,737
648,208
369,328
1230,3
23,648
1230,239
1591,487
1959,1225
1529,3
849,841
1405,849
1114,469
1120,786
1653,448
1315,785
549,3
359,1110
214,215
265,265
92,477
1725,152
205,233
1611,834
23,25
214,450
87,696
464,477
1430,1438
1438,1876
1588,1959
359,1697
653,1836
1695,2116
180,163
1243,278
481,156
1491,1433
832,1534
180,1444
1535,1123
448,1173
294,237
267,457
836,740
1342,2151
610,866
469,1114
1114,737
183,1112
326,163
653,181
1155,626
369,536
292,730
1801,623
25,24
213,159
239,3
285,3
359,1803
879,1701
328,1611
263,1057
1999,1878
1318,1465
549,1792
1112,1444
1101,1767
2275,2166
2276,2042
532,1590
933,1263
2277,1490
180,1906
2222,2263
183,870
135,310
214,225
119,666
335,685
802,898
1111,1836
359,1590
1111,1697
359,1697
1697,1441
359,1876
359,1441
135,1023
545,3
2193,1822
1841,666
984,703
205,1116
433,357
532,502
229,499
335,428
1112,1343
532,1942
335,978
1974,163
1341,328
1439,3
156,934
743,116
1142,1431
532,1940
359,923
359,778
481,1906
1341,1451
23,277
23,464
1454,611
23,249
369,347
1779,3
265,1093
116,398
274,69
73,85
1362,87
809,1920
453,820
1430,963
1924,1920
1441,1441
653,984
263,296
2237,842
398,3
258,86
487,1441
23,208
481,470
335,527
1643,1094
549,1792
211,1111
328,249
258,410
73,561
369,1419
369,230
73,410
253,258
116,88
258,8
1489,1342
73,238
81,441
308,441
29,441
453,536
23,397
335,248
273,296
292,294
335,292
23,812
963,1760
73,561
81,238
335,1328
294,400
274,458
335,531
369,3
453,539
369,328
369,392
369,997
697,296
369,328
73,325
306,78
137,70
306,223
69,320
1342,1342
832,956
180,1341
1341,481
1112,1444
120,248
963,1669
678,66
16,14
73,1736
962,1305
549,487
359,1691
359,1227
1909,1227
549,180
1441,3
1111,923
1262,997
1262,3
1262,1094
1988,1920
1230,533
1295,562
158,687
1689,1444
260,921
254,293
1264,1140
1963,985
335,421
263,3
116,15
1200,299
1430,1444
487,487
832,1191
73,88
73,561
73,223
73,562
73,87
73,437
73,1515
73,456
263,273
273,53
2000,2000
293,119
265,1093
265,563
265,1093
832,1444
832,1841
653,1120
180,1444
549,183
183,2104
832,1493
832,997
1430,1444
832,1691
654,1444
81,406
116,263
116,56
255,21
263,129
23,911
23,1094
23,226
23,1220
23,563
23,979
477,239
1111,1441
359,1691
359,1111
359,1111
359,1590
532,1590
1111,1120
359,1087
532,1336
549,481
359,1691
481,934
1111,1691
359,1590
532,1691
359,1691
832,1111
359,1590
359,1111
486,921
1490,3
830,733
1490,1493
180,1112
1217,481
92,474
214,87
25,24
25,464
1220,965
232,313
464,3
911,812
464,3
21,646
816,120
230,572
306,63
653,146
135,644
229,1924
1932,487
453,728
453,539
453,728
453,728
78,105
53,3
453,728
453,539
453,728
133,53
14,53
53,232
359,1590
359,1882
359,4
939,1491
359,1691
359,923
1441,3
1920,927
538,875
1698,809
1934,1924
1920,927
253,96
1200,3
416,43
307,687
1200,1116
70,463
74,276
255,276
646,992
1086,687
63,649
1536,223
1591,849
659,24
97,666
816,453
274,29
816,12
549,180
180,1626
230,12
70,3
317,902
211,424
319,1086
278,257
211,99
481,1906
1576,546
1094,510
2086,1966
2086,3
2086,2301
2086,3
1930,1695
849,596
398,511
1644,1351
89,208
26,1364
46,3
812,239
135,687
1886,685
1576,563
93,475
487,532
1010,1676
1312,1315
549,1792
1315,1224
1479,1475
1351,1886
116,411
611,398
135,379
623,416
1581,1581
532,1491
2073,2233
960,963
1217,960
959,1924
809,1698
790,1670
488,1059
488,1268
239,232
1302,303
1200,506
1351,416
564,163
421,826
1581,1581
1580,1581
1585,2224
481,1456
1920,927
1924,1679
1924,1698
1906,470
1906,1780
481,1906
481,934
481,470
963,1761
214,285
214,3
233,450
1475,1470
1841,1818
368,458
830,830
1690,1695
1751,1224
1683,1818
1189,3
248,335
1955,1792
481,934
1490,1302
563,3
1690,875
1490,1302
1490,1189
233,3
634,570
230,7
532,1691
963,962
1779,3
1924,809
532,1691
1924,809
1841,1698
2027,1532
1920,1920
481,470
334,830
481,798
1698,1931
